Track Name,Genre,Tempo,Duration,Mood,Energy Level,Rating,User Action
I Want To Wake Up With You,Electronic,168.3,4.6,Happiness,6.9,3.5,Skipped
The Uprising,Jazz,110.0,3.7,Happiness,9.9,4.3,Skipped
109,RnB,108.0,7.4,Energetic,2.9,3.8,Skipped
Chop Suey!,RnB,127.4,4.0,Energetic,4.3,4.1,Skipped
Obscured,RnB,120.1,5.2,Happiness,1.8,4.2,Liked
Snakes And Ladders,Rock,88.5,3.6,Happiness,6.8,3.8,Skipped
Trippin' Down the Freeway,Rock,132.1,3.7,Happiness,4.7,3.9,Skipped
Feats Don't Fail Me Now,Rock,102.9,6.5,Happiness,5.9,3.4,Liked
Fair,Rock,106.6,5.9,Happiness,7.9,3.7,Liked
A Song for Europe,Rock,124.7,6.4,Mixed,6.5,3.7,Liked
Let The Sun Set On Life Forever,RnB,148.9,7.2,Mixed,7.7,3.3,Liked
Old White Lincoln,Rock,168.0,3.5,Happiness,8.4,3.8,Skipped
Wolf in the Breast,Rock,113.1,6.9,Mixed,7.8,4.1,Skipped
Une année sans lumière,Rock,106.0,3.7,Energetic,3.5,3.8,Skipped
J'Attends,Rap,89.8,3.5,Mixed,3.7,3.3,Skipped
In Pieces,Pop,160.1,5.5,Energetic,4.9,3.9,Skipped
Like Fountains,RnB,64.8,6.8,Sad,3.2,3.1,Liked
"The Devil, You + Me",Rock,139.8,3.7,Mixed,2.4,3.0,Skipped
Storm In A Teacup,Rock,150.9,3.6,Mixed,3.6,4.1,Skipped
Let Me Go Home,Rock,154.5,3.6,Sad,9.0,3.9,Skipped
Whatever Happened To Corey Haim?,Rock,135.8,3.6,Mixed,8.5,4.0,Skipped
Stone Cold Metal,Rock,140.0,7.4,Energetic,9.5,3.8,Liked
Abglanz,Electronic,124.0,6.1,Happiness,4.7,2.8,Liked
Like A Movie,Rock,150.3,3.5,Energetic,9.1,4.2,Skipped
Why I'm So Unhappy,Electronic,140.1,7.1,Mixed,2.7,3.1,Liked
A Perfect Sonnet,Rock,126.9,3.7,Happiness,6.7,3.6,Skipped
New Coke,Rock,146.0,3.7,Happiness,0.4,4.0,Skipped
Soulman,Electronic,107.1,3.7,Mixed,6.8,4.0,Skipped
Truth And Rights,Reggae,100.2,3.5,Energetic,7.9,3.9,Skipped
An alle Ladies,Reggae,150.0,5.8,Mixed,6.6,4.0,Skipped
Horus The Chorus,Electronic,145.0,7.7,Energetic,4.2,3.7,Liked
End of the Line,Rock,122.0,6.1,Mixed,9.6,4.0,Skipped
So Cruel,Rock,92.1,5.8,Mixed,5.1,3.2,Liked
Smoke The Weed,Reggae,172.0,3.5,Happiness,8.2,4.1,Skipped
I Will Hide Myself Away,Rock,118.9,6.3,Mixed,8.4,4.1,Liked
The Asian Detective,Electronic,140.1,5.7,Happiness,7.1,3.2,Liked
Mr Happy,Electronic,173.9,6.0,Happiness,9.6,4.6,Liked
Pomme,Electronic,120.0,3.6,Energetic,6.2,3.5,Skipped
Seclusion,RnB,172.0,6.5,Mixed,4.4,3.8,Liked
Freakin' Out,Rock,158.1,7.3,Mixed,4.2,3.9,Skipped
It Can Happen,RnB,110.5,6.1,Happiness,7.7,3.7,Liked
2 Far Gone,Electronic,89.8,6.2,Mixed,4.3,3.7,Liked
C,Rock,93.0,3.5,Happiness,9.5,3.9,Skipped
Rock My World (Little Country Girl),Country,120.3,3.7,Mixed,4.0,4.0,Skipped
Lazylady,RnB,129.2,3.6,Mixed,4.5,4.1,Skipped
Dangernugget,Electronic,124.5,6.6,Happiness,3.2,3.0,Liked
Clip The Apex...Accept Instruction,RnB,111.2,3.5,Mixed,9.9,4.1,Skipped
The Boy Does Nothing,Pop,174.0,3.5,Mixed,4.1,4.3,Skipped
My Bad Days,Rock,120.4,6.4,Mixed,2.5,3.3,Liked
Everything That Makes Me Sick,Rock,156.1,3.5,Mixed,9.2,4.1,Skipped
Made of Love,Electronic,135.0,3.7,Happiness,8.2,3.6,Skipped
Almost Home,Country,106.0,3.6,Happiness,2.4,2.8,Skipped
Boy Boy Boy,Electronic,120.0,5.0,Mixed,8.0,3.6,Liked
Your Place or Mine,Electronic,125.0,5.4,Mixed,3.3,3.1,Liked
Diamondback,Electronic,133.3,6.8,Happiness,9.3,3.6,Liked
Cartoons and Macramé Wounds,Rock,137.1,7.2,Energetic,4.9,3.9,Liked
Distant Shore,Folk,75.4,5.8,Mixed,1.1,2.1,Liked
I'm Not In Love,Pop,130.4,7.8,Sad,5.2,3.1,Liked
Fever Fever,Pop,110.0,3.7,Mixed,4.7,4.0,Skipped
John Henry,Folk,124.3,3.6,Happiness,5.5,4.0,Skipped
Some Way Through This (Plastician & Skream Remix),Electronic,146.0,5.9,Energetic,6.5,3.6,Liked
Won't Do That,Pop,180.0,3.6,Energetic,6.7,4.0,Skipped
Things Will Never Be the Same Again,Pop,116.0,3.6,Happiness,6.6,3.7,Skipped
6 Months,Rock,167.7,5.4,Happiness,3.1,3.7,Skipped
Blood Red,Rock,140.0,5.8,Sad,1.0,3.8,Liked
How's It Goin' Down,Rap,117.5,3.6,Energetic,6.5,3.1,Skipped
Your Silent Face,Rock,122.0,6.4,Happiness,6.5,3.2,Liked
War Of The Hearts,RnB,181.1,6.8,Happiness,3.2,2.9,Liked
A Day In The Life,Rock,98.5,5.8,Mixed,3.5,3.4,Liked
Won't You Come Home,Reggae,76.0,3.5,Happiness,1.2,2.0,Skipped
Small Time Shoot 'em Up,Electronic,110.0,6.7,Energetic,8.3,3.8,Liked
Facing That,Electronic,94.7,7.6,Mixed,4.4,3.2,Liked
Rome Wasn't Built in a Day,Electronic,112.0,3.6,Mixed,3.9,4.0,Skipped
Blast (Format:B Remix),Electronic,125.0,6.5,Happiness,7.4,3.4,Liked
It's Not Over,Rock,145.9,3.6,Mixed,2.9,4.2,Skipped
Slider,Electronic,94.6,7.4,Mixed,3.7,3.1,Liked
Dance Monkey,Rap,98.0,3.5,Energetic,5.9,3.9,Skipped
Moscow,Rock,130.0,5.3,Happiness,2.4,2.8,Skipped
Robert De Niro's Waiting,Pop,130.2,3.6,Energetic,0.3,3.8,Skipped
Threadbare,Rock,121.2,5.8,Energetic,3.6,3.9,Liked
"It's Dylan, You Know The Drill",Rock,103.6,3.6,Happiness,9.6,4.1,Skipped
Italian Leather Sofa,Rock,104.0,5.9,Happiness,7.1,3.7,Liked
Morning Theft,Rock,98.5,3.6,Mixed,2.9,3.2,Skipped
Kissed by a kisser,Electronic,124.0,6.8,Happiness,1.6,3.8,Liked
"Bind, Torture, Kill",Electronic,130.0,6.0,Mixed,7.3,3.6,Liked
24 Frames (Redux),Electronic,122.9,6.2,Mixed,2.4,2.3,Liked
Shake The Dope Out,Rock,129.2,4.3,Mixed,4.6,3.7,Skipped
How Do You Think It Feels,Rock,97.0,3.7,Happiness,5.1,3.3,Skipped
Last Purple Sky,RnB,124.0,6.0,Energetic,9.1,4.1,Liked
Tu Es Beau,Pop,108.2,6.2,Happiness,7.7,3.8,Liked
rale,Electronic,110.0,3.7,Mixed,7.2,3.0,Skipped
Viscous,Electronic,140.0,7.2,Mixed,3.1,3.4,Liked
Chances,Rap,103.8,5.5,Energetic,5.7,3.5,Skipped
The Blackest Lily,RnB,126.2,4.5,Happiness,6.5,3.8,Skipped
Whiskey River,Rock,99.9,3.6,Energetic,5.4,2.9,Skipped
Sisters of the Light,RnB,108.0,3.6,Mixed,9.3,4.1,Skipped
Things In Life,Reggae,171.1,3.5,Mixed,5.7,3.7,Skipped
Kangaroo,Rock,168.7,3.5,Mixed,1.4,3.0,Skipped
Sultans of Swing,Rock,148.2,5.8,Mixed,8.1,3.5,Liked
Parallel Corners,Jazz,120.0,3.6,Mixed,3.8,2.5,Skipped
Winning Style,Electronic,92.0,6.0,Energetic,6.5,3.6,Liked
Daylight and the Sun,Rock,128.1,6.3,Mixed,2.0,3.0,Liked
Floating on the Lehigh,Rock,95.0,6.1,Happiness,3.2,3.6,Liked
Kidnap the Sandy Claws,Rock,130.0,3.6,Happiness,4.2,4.1,Skipped
Girlfriend,Pop,164.0,3.6,Energetic,1.7,4.4,Skipped
Concrete Heart,Folk,96.0,3.5,Sad,1.7,2.6,Skipped
eyeTunes,Electronic,140.1,6.5,Energetic,7.2,4.0,Liked
Get Yourself Together,Rock,138.0,3.5,Happiness,5.8,3.6,Skipped
Inside Us All,Rock,140.0,5.7,Energetic,7.6,3.8,Liked
My Friends Over You,Rock,177.8,3.7,Happiness,4.5,4.1,Skipped
Coming Down Again,Rock,71.5,5.9,Energetic,4.3,3.7,Liked
Basique,Electronic,164.3,3.6,Energetic,7.5,3.4,Skipped
Violet Hill,Rock,76.1,3.7,Happiness,5.9,3.7,Skipped
No Place That Far,Pop,132.7,3.6,Happiness,3.7,3.7,Skipped
Blue Day,Jazz,92.6,3.5,Sad,9.4,4.2,Skipped
Summer Sun (Carlito remix),Electronic,178.0,7.7,Mixed,0.5,3.8,Liked
Peary Land,Electronic,130.0,6.4,Energetic,4.8,3.0,Liked
Rubicon,Rock,134.0,6.3,Energetic,8.6,3.7,Liked
Swing On Down,Rock,120.0,4.6,Energetic,2.5,3.1,Skipped
Old Red Eyes Is Back,Rock,148.2,5.2,Energetic,5.7,3.4,Skipped
Lamb,Rock,124.0,3.7,Mixed,4.5,3.4,Skipped
Vox Celeste,Rock,75.2,3.6,Happiness,3.7,3.7,Skipped
Devil's Spoke,Folk,117.6,3.6,Happiness,5.7,3.5,Skipped
My Will Be Done,RnB,166.3,7.5,Energetic,4.4,3.9,Skipped
Palea,Rock,93.0,3.6,Mixed,4.5,3.7,Skipped
Into Oblivion,RnB,174.2,6.0,Happiness,3.3,4.1,Liked
King Of The Stereo,Rock,93.5,3.7,Energetic,9.8,4.1,Skipped
Jonz In My Bonz,RnB,86.9,5.9,Happiness,4.1,3.2,Liked
Summer Hair = Forever Young,Rock,135.9,3.6,Happiness,4.2,4.2,Skipped
Dissention,RnB,139.1,7.0,Mixed,9.7,4.0,Skipped
Shaolin Satellite,Electronic,102.0,4.5,Happiness,5.9,3.2,Liked
Every Picture Tells A Story,Rock,143.9,6.0,Energetic,3.5,3.2,Liked
Lust,Electronic,107.0,3.7,Energetic,7.3,4.0,Skipped
Rubina,Rock,80.1,5.9,Mixed,4.5,3.3,Liked
Final Breath,RnB,97.2,7.5,Sad,0.8,4.1,Liked
I'm Shady,Rap,92.9,3.5,Mixed,8.2,4.1,Skipped
End Of May,Pop,98.0,3.5,Energetic,1.6,2.7,Skipped
Wooden Ships,Rock,177.2,7.0,Sad,4.9,3.2,Liked
Rock Fort Rock,Reggae,167.3,7.0,Mixed,4.7,3.5,Liked
We Need A War,Electronic,132.0,3.7,Energetic,7.4,4.0,Skipped
Strut,Jazz,116.0,3.5,Mixed,4.6,4.1,Skipped
Beautiful Tragedy,RnB,89.8,5.9,Sad,9.6,4.1,Liked
Nobody 'Til You,Pop,96.8,3.6,Energetic,2.6,4.3,Skipped
Sleeping With Giants (Lifetime),Rock,149.0,3.6,Mixed,9.7,4.2,Skipped
Silmä Silmästä,RnB,105.8,3.7,Mixed,4.2,4.2,Skipped
Wanna Be,RnB,73.3,6.1,Energetic,5.5,3.5,Liked
Radial Blur,Electronic,142.8,7.7,Sad,10.0,3.7,Liked
Troya,Rock,150.1,4.2,Happiness,4.6,3.1,Liked
Shooting Star,Rock,106.0,6.0,Happiness,8.0,3.7,Liked
The Fifth Column,Electronic,172.1,7.1,Mixed,5.2,3.6,Liked
Tone Bank Jungle,Electronic,113.9,6.6,Energetic,9.0,3.7,Liked
Swing hum e meio,Rock,184.5,3.6,Mixed,4.0,3.9,Skipped
Dreaming Your Dreams,Electronic,134.1,7.2,Happiness,5.0,3.5,Liked
Part Two,Country,190.8,3.6,Happiness,9.4,3.9,Skipped
Get To Fuck,RnB,84.8,3.6,Energetic,3.4,3.9,Skipped
Meu Refrigerador Não Funciona,Rock,105.4,6.3,Happiness,7.3,3.7,Liked
Modern Day Cowboy,Rock,113.9,5.8,Energetic,1.9,3.9,Liked
The Banishment,RnB,77.5,6.3,Mixed,5.4,3.8,Liked
Bienenstich,Electronic,127.0,7.1,Mixed,3.6,3.5,Liked
Must Attack,Electronic,130.0,6.5,Mixed,6.3,3.2,Liked
Just Once,Reggae,139.9,6.4,Mixed,6.3,3.0,Liked
Primal Breath,RnB,171.6,7.3,Energetic,4.9,3.6,Liked
Need You,Rock,134.1,5.1,Sad,4.7,3.7,Liked
"Angelheart, Ravenheart",RnB,93.0,6.0,Energetic,4.2,3.9,Liked
Get Sum,Rap,142.0,7.2,Mixed,3.5,3.9,Skipped
Exterminator,Rock,98.9,5.8,Happiness,3.8,4.0,Liked
Pantagruel's Nativity,Rock,139.5,6.8,Sad,3.6,2.7,Liked
Hammer Dem Down,Reggae,83.5,3.7,Happiness,5.8,3.5,Skipped
California Dreamer,Rock,138.1,6.0,Sad,8.0,3.8,Liked
Oakenshield,Rock,121.1,6.6,Mixed,0.1,4.2,Liked
Small Mountain,Rock,126.3,3.6,Energetic,4.3,3.4,Skipped
The Ones,Rock,94.0,6.3,Energetic,4.2,3.9,Liked
Risingson (Underdog Mix),Electronic,163.8,6.1,Mixed,2.9,3.8,Liked
After Class,Rock,120.0,3.5,Happiness,7.3,3.6,Skipped
Darker With the Day,Rock,116.4,6.1,Happiness,2.4,3.1,Liked
El Cid,Electronic,70.0,6.0,Happiness,2.4,2.6,Liked
Fear and Sickness,RnB,91.8,7.3,Happiness,3.0,3.7,Liked
Lowride,Electronic,90.5,7.3,Energetic,3.9,2.6,Liked
Bury Your Head,Rock,166.1,3.6,Energetic,0.8,4.1,Skipped
"Next to You, Next to Me",Country,189.2,3.6,Energetic,7.2,3.8,Skipped
Epicentre,Electronic,125.0,6.4,Mixed,0.4,3.7,Liked
Cannot Contain This,Electronic,130.1,3.6,Sad,1.3,3.6,Skipped
Everything Always Goes Wrong,Rock,83.5,3.7,Mixed,4.0,4.3,Skipped
Braindome,RnB,128.3,6.1,Happiness,6.8,3.8,Liked
Stoney Street,Electronic,165.0,5.9,Mixed,4.4,3.1,Liked
Abode,Rock,115.9,4.6,Energetic,6.0,3.7,Liked
Arson,Rock,133.7,6.8,Mixed,9.3,4.2,Liked
Petrol,Electronic,150.0,6.3,Happiness,9.7,3.5,Liked
North Star,Rock,121.1,3.6,Sad,7.6,3.8,Skipped
Sick Little Games,Rock,97.0,3.6,Mixed,7.8,4.1,Skipped
Keep on Growing,Rock,92.5,5.8,Mixed,8.4,3.5,Liked
Reinkarnacje,Rock,144.2,6.0,Mixed,7.4,3.8,Liked
Behind the Wall of Sleep,RnB,90.6,3.6,Mixed,5.2,3.2,Skipped
Lido Shuffle,Rock,141.4,3.7,Mixed,7.6,4.0,Skipped
Houses On The Hill,Country,107.1,3.7,Happiness,4.3,3.5,Skipped
The Radio,Rock,115.0,5.0,Mixed,2.5,3.8,Liked
Everything Goes My Way,Rock,130.0,4.8,Happiness,5.6,3.6,Skipped
Ein Teil von mir,Rap,82.8,3.6,Happiness,5.4,3.4,Skipped
He War,Rock,170.1,3.5,Happiness,7.7,3.6,Skipped
Slip Into Your Skin,Rock,102.5,3.6,Mixed,1.8,3.0,Skipped
Song of Joy,Rock,82.1,6.8,Happiness,4.7,3.2,Liked
Just Fucking,Electronic,125.0,7.2,Energetic,7.2,3.9,Liked
King for a Day,Rock,102.4,6.6,Mixed,3.4,3.5,Liked
Another Night Alone,Rock,117.8,3.6,Energetic,8.4,4.1,Skipped
Moab,Rock,174.0,3.6,Energetic,6.7,3.9,Skipped
Cotopaxi,Rock,160.0,4.2,Happiness,4.0,3.9,Skipped
Opio,Rap,99.6,6.3,Energetic,8.1,4.1,Liked
Moonlight Mile,Rock,130.9,6.4,Energetic,3.8,3.4,Liked
Essex Dogs,Rock,82.1,7.0,Mixed,6.4,3.4,Liked
Going Missing,Rock,144.8,3.7,Energetic,0.1,3.7,Skipped
Gold in the Air of Summer,Folk,145.4,3.6,Mixed,,3.3,Skipped
All Hands On Deck,Punk,97.0,5.1,Energetic,5.3,4.1,Skipped
Gegen den Rest,Rock,134.1,3.5,Mixed,2.6,4.3,Skipped
The Hurting Words,RnB,87.9,6.3,Sad,8.0,4.1,Liked
Pop Crimes,Rock,117.9,5.9,Mixed,6.9,3.8,Liked
Halfway to Crazy,Rock,113.1,3.7,Mixed,4.1,4.1,Skipped
My Kantele,RnB,125.4,7.0,Happiness,8.9,4.1,Liked
Specialist,Rock,111.3,6.7,Mixed,0.1,3.9,Liked
Dial.,Electronic,160.9,6.3,Happiness,4.0,3.8,Liked
Domino Dancing,Pop,109.8,7.7,Happiness,9.2,3.4,Liked
Section 43,Rock,97.6,4.9,Energetic,2.9,3.2,Liked
"Seems So Long Ago, Nancy",Folk,135.0,3.6,Energetic,0.1,1.3,Skipped
Reminders,Jazz,156.9,6.7,Energetic,5.7,3.5,Liked
I Should Have Known Better,Rock,111.3,3.7,Happiness,4.1,3.3,Skipped
Dawning The Resurrection: Verse II,RnB,106.9,6.1,Sad,4.6,3.4,Liked
No More,Reggae,76.1,3.5,Happiness,2.3,3.0,Skipped
Celebration,Rap,126.0,3.6,Mixed,4.0,4.1,Skipped
3's & 7's,Rock,131.3,3.6,Mixed,9.9,4.1,Skipped
Killing Birds,Rock,127.9,3.6,Energetic,8.0,4.1,Skipped
The Masquerader and Phoenix,RnB,114.0,5.6,Happiness,6.4,3.4,Liked
Forgotten Thoughts,Electronic,108.1,6.7,Happiness,7.5,3.2,Liked
Time Version,Reggae,130.5,3.6,Mixed,8.8,3.7,Skipped
LoveGame,Pop,105.0,3.5,Energetic,4.0,3.1,Skipped
Rainy Days Revisited,Rock,146.5,3.7,Happiness,8.7,4.0,Skipped
Forces At Work,Rock,111.2,7.1,Mixed,7.0,3.4,Liked
Simple Man,Rap,119.8,6.0,Energetic,8.3,4.0,Liked
Kivenkantaja,Rock,102.5,7.7,Happiness,1.7,4.0,Liked
The Street Organ,Rock,128.0,3.7,Happiness,4.5,3.1,Skipped
My Electricity,RnB,132.4,5.2,Happiness,4.0,3.9,Liked
Act Of Contrition,RnB,185.1,3.7,Happiness,4.7,4.2,Skipped
In Love with a View,Rock,138.4,6.1,Happiness,3.0,3.1,Liked
Novella,Rock,90.0,5.8,Happiness,7.5,3.9,Liked
VI Scose Poise,Electronic,88.7,6.9,Mixed,3.2,2.4,Liked
Gentle Giant,Electronic,123.0,6.1,Mixed,4.4,3.8,Liked
8 Bit Bitch (Spor Remix),Electronic,173.0,6.1,Energetic,3.7,3.8,Liked
After Glow,Rock,131.3,6.1,Sad,3.9,3.9,Liked
SURVIVE,Rock,121.6,3.6,Mixed,3.5,4.4,Skipped
Eyes Closed,Rap,118.4,6.0,Sad,5.5,3.5,Liked
Hello Old Friend,Rock,165.2,3.6,Energetic,8.3,3.7,Skipped
8 Days of Christmas,RnB,99.8,3.5,,7.7,4.3,Skipped
Worms of the Senses / Faculties of the Skull,Punk,110.1,7.1,Energetic,3.7,3.6,Liked
That's When I Reach for My Revolver,Rock,167.0,3.6,Mixed,8.6,3.9,Skipped
Shed,RnB,126.0,3.6,Mixed,4.1,3.8,Skipped
A Constant Reminder,RnB,192.0,4.0,Energetic,4.7,4.2,Skipped
Don't Run Our Hearts Around,Rock,127.9,6.1,Mixed,4.9,3.5,Liked
Shyness,Electronic,102.0,3.7,Energetic,6.1,3.8,Skipped
Internal Torment II,RnB,153.9,5.9,Energetic,8.6,3.6,Liked
Throes of Perdition,RnB,125.0,5.9,Mixed,4.0,4.2,Liked
End This Day,RnB,179.5,3.6,Happiness,3.7,4.1,Skipped
Fugue State,Rock,124.0,3.6,Happiness,8.1,4.1,Skipped
Seasons In The Abyss,RnB,80.4,6.7,Mixed,4.0,3.9,Liked
my grandmotha,Electronic,176.8,6.8,Happiness,3.8,2.9,Liked
One Second,RnB,94.5,3.5,Mixed,4.0,3.9,Skipped
My Friend Dario,Electronic,133.3,3.6,Sad,3.9,4.0,Skipped
Everything You Do Is a Balloon,Electronic,91.0,7.7,Energetic,3.8,3.0,Liked
I Am Mine,Rock,161.6,3.6,Energetic,2.7,4.0,Skipped
Half a Person,Rock,120.6,3.6,Energetic,4.9,2.9,Skipped
"Surf Solar (7"" Edit)",Electronic,130.0,6.5,Energetic,3.7,3.7,Skipped
Pain I Feel,Rap,126.0,5.2,Mixed,0.4,4.3,Skipped
The Last High,Rock,120.8,6.5,Mixed,5.7,3.3,Liked
Deathcrush,RnB,132.9,3.5,Energetic,3.3,4.2,Skipped
Bordeaux,Rock,108.0,3.5,Happiness,3.3,2.7,Skipped
"O, Chuma",Electronic,160.0,5.8,Energetic,5.2,3.2,Liked
Too Close To Leave,Rock,150.6,3.7,Happiness,0.3,3.9,Skipped
Ugly Primadonna,Electronic,120.0,3.6,Sad,3.2,3.7,Skipped
Put Your Arms Around Me,Blues,95.0,3.7,Happiness,6.9,4.1,Skipped
So Divided,Rock,133.5,6.5,Sad,4.7,4.2,Liked
Our Mutual Friend,Rock,119.9,6.0,Mixed,3.7,3.1,Liked
The Incumbent,Rock,106.0,6.8,Mixed,5.2,3.2,Liked
Ain't That Enough,Rock,116.2,7.2,Energetic,8.6,3.9,Skipped
Kotiinpalaaja,RnB,125.0,3.6,Happiness,9.8,4.3,Skipped
I Can't Wait,Rock,83.8,7.4,Happiness,3.3,4.4,Skipped
Halfway Around the World,Pop,126.6,3.7,Happiness,2.3,4.4,Skipped
Slum girl,Electronic,124.0,7.3,Happiness,5.7,3.3,Liked
Apricot Morning,Electronic,115.0,6.4,Energetic,3.0,3.7,Liked
Once Upon the Sea of Blissful Awareness,Electronic,180.0,7.1,Energetic,5.9,3.6,Liked
Somebody's Calling Me,Electronic,88.0,6.9,Happiness,2.8,3.2,Liked
Turnip Farm,Rock,153.0,5.8,Sad,5.0,3.8,Liked
Ignorance Is Bliss,Rock,82.2,7.8,Energetic,2.1,4.1,Skipped
Sooner Or Later,Rock,92.8,3.6,Mixed,8.5,4.0,Skipped
It Ain't Enough,Pop,106.1,5.2,Happiness,4.7,3.8,Skipped
Butterfly,Pop,103.5,3.6,Mixed,8.1,4.0,Skipped
Camera Talk,Rock,156.0,3.7,Energetic,4.4,3.9,Skipped
"What God Wants, Part I",Rock,79.6,6.0,Mixed,6.3,3.2,Liked
Krupa,Electronic,124.8,6.3,Happiness,8.9,3.8,Liked
Still in Love,Rock,,6.7,Energetic,3.2,3.0,Skipped
Evening,RnB,121.1,6.7,Energetic,4.6,3.7,Liked
Fuck That Shit,Rap,140.0,5.9,Happiness,9.0,4.2,Liked
Stained,Pop,158.0,7.8,Mixed,8.5,3.9,Skipped
Inane,RnB,149.9,6.2,Energetic,9.1,3.9,Liked
Chukhung,Electronic,83.9,7.6,Energetic,1.6,1.5,Liked
Dead and Gone,Rock,144.0,5.1,Energetic,1.3,4.0,Skipped
10:15 Saturday Night,Rock,174.8,3.6,Mixed,2.8,2.5,Skipped
Almost Doesn't Count,Country,71.6,3.6,Happiness,6.2,4.1,Skipped
This Time,Pop,115.0,5.8,Mixed,3.4,3.2,Liked
You Were Mine,Country,140.3,7.5,Mixed,3.3,3.7,Skipped
Der Traum Vom Fliegen,Electronic,127.0,7.0,Mixed,1.5,3.1,Liked
Blues Walk,Jazz,121.3,6.7,Mixed,2.5,2.7,Liked
Little Moments,Country,156.9,4.4,Mixed,4.7,3.5,Skipped
Orgelblut,Jazz,110.6,6.2,Mixed,0.0,2.1,Liked
Dead Cities,Electronic,134.0,6.6,Energetic,6.5,3.0,Liked
See You in Hell,RnB,120.6,3.7,Happiness,8.9,4.1,Skipped
Will You Be There,Pop,82.9,5.5,Energetic,4.3,3.5,Liked
Sick Sad Little World,Rock,152.4,6.4,Mixed,8.7,4.0,Liked
Up And Go,Rock,85.0,6.6,Happiness,1.4,4.1,Skipped
Soluble Ducks,Electronic,149.1,7.1,Happiness,4.3,3.1,Liked
One Of Us Is Gonna Die Young,Rock,143.9,6.7,Happiness,4.1,4.1,Skipped
Soobax,Rap,106.0,4.5,Happiness,3.6,4.1,Skipped
Every Morning,Rock,109.9,3.7,Energetic,6.8,4.1,Skipped
Consumed,RnB,141.0,7.4,Mixed,9.5,3.8,Liked
Now and Forever,Rock,78.0,3.6,Energetic,2.8,3.4,Skipped
Save Me From What I Want,Rock,95.0,3.6,Mixed,6.3,3.6,Skipped
The Season (Swag's Vocal Mix),Electronic,130.0,7.4,Mixed,7.2,3.7,Liked
Daddy Cool,Pop,127.0,3.5,Mixed,4.3,3.0,Skipped
The Longships,Pop,97.0,3.7,Mixed,1.3,2.0,Skipped
Fire for a Dry Mouth,RnB,78.9,6.1,Happiness,1.7,4.0,Liked
Black Earth,Rock,87.9,6.7,Sad,3.0,4.2,Liked
"No Face, No Name, No Number",Rock,97.5,6.1,Mixed,3.0,3.1,Skipped
I Hate This Part,Pop,111.6,3.7,Mixed,6.2,4.1,Skipped
Geneva,Rock,88.4,5.8,Energetic,4.5,4.0,Liked
Do You Feel Me,RnB,128.9,6.1,Mixed,6.6,3.5,Liked
Reeferendrum,Electronic,140.1,7.4,Mixed,3.7,3.5,Liked
Sixtyten,Electronic,109.6,5.8,Mixed,7.2,2.9,Liked
Pain Inside,Rock,103.9,3.5,Energetic,2.8,4.1,Skipped
Voice Inside My Head,Country,112.0,4.8,Energetic,7.8,4.3,Liked
Playdough,Reggae,100.9,3.7,Happiness,3.7,2.9,Skipped
Tubaka,Reggae,95.1,3.5,Happiness,6.1,3.9,Skipped
Cavatina,Pop,81.7,5.0,Sad,0.1,1.1,Skipped
I'm Taking the Train Home,Rock,138.1,5.9,Happiness,9.1,4.1,Liked
Under the Rain,Electronic,126.0,6.4,Mixed,4.7,3.9,Liked
Go! Spastic,Electronic,100.0,6.4,Happiness,0.3,3.3,Liked
Sometimes I Feel Like Screaming,Rock,186.1,7.3,Happiness,7.2,3.4,Liked
Her Name is Alice,Rock,190.1,6.6,Mixed,0.2,4.0,Skipped
From Broken Vessels,RnB,140.1,7.6,Happiness,9.6,3.9,Liked
Smoke The Herb,Reggae,169.1,7.7,Sad,5.2,3.5,Skipped
Beauty Slept in Sodom,RnB,86.0,6.5,Energetic,4.3,3.5,Liked
Firmament,RnB,125.0,7.5,Happiness,3.8,4.0,Liked
Subterranean,RnB,111.4,5.8,Sad,9.0,3.6,Liked
Walk Upright,Reggae,127.7,3.6,Mixed,5.0,3.8,Skipped
"Kill the Old, Torture Their Young",Rock,168.1,6.2,Happiness,7.1,3.8,Liked
The Prisoner,RnB,106.8,6.1,Mixed,3.6,4.0,Liked
Leave Me Here,RnB,100.0,7.2,Mixed,6.3,3.7,Liked
a journey to reedham (7am mix),Electronic,94.5,6.6,Happiness,4.1,3.6,Liked
Absinthe,Pop,82.6,7.4,Mixed,5.4,3.6,Liked
No More Mosquitoes,Electronic,130.0,3.7,Happiness,5.2,3.7,Skipped
Nightside of Eden,RnB,139.0,5.2,Mixed,7.4,3.7,Liked
D-Scape,Electronic,136.0,5.9,Mixed,6.1,2.8,Liked
Dreddoverboard,Electronic,115.0,5.8,Energetic,5.7,3.1,Liked
Is There Any Love In Your Heart,Rock,99.6,3.7,Happiness,0.8,3.8,Skipped
Southern Weather,Rock,173.9,3.5,Happiness,9.6,4.2,Skipped
Gorgon,RnB,90.8,3.5,Sad,8.7,3.9,Skipped
Roll It Over,Rock,132.1,6.5,Mixed,6.2,3.9,Liked
Fixation On The Darkness,RnB,134.0,3.6,Happiness,5.0,4.2,Skipped
Buenos Aires Beach,Rock,119.9,5.0,Energetic,7.8,3.7,Skipped
(Rock) Superstar,Rap,94.3,4.9,Happiness,4.2,4.3,Liked
Of Course,Reggae,149.5,7.0,Mixed,7.2,3.7,Liked
Amaranthine,Electronic,89.0,3.5,Mixed,3.4,3.9,Skipped
